brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
77433.0,for_sale,285000.0,4.0,3.0,0.25,4302.0,Aguas Buenas,Puerto Rico,703.0,2440.0,
61543.0,for_sale,695000.0,5.0,2.0,0.49,112105.0,Aguas Buenas,Puerto Rico,703.0,3400.0,
49569.0,for_sale,60000.0,3.0,3.0,0.08,1404327.0,Carolina,Puerto Rico,982.0,1056.0,
74819.0,for_sale,94900.0,6.0,6.0,0.08,1638171.0,Bayamon,Puerto Rico,957.0,1811.0,
59533.0,for_sale,120000.0,6.0,3.0,0.08,1757618.0,Toa Alta,Puerto Rico,953.0,1382.0,
62409.0,for_sale,75000.0,4.0,1.0,0.09,1916245.0,Loiza,Puerto Rico,772.0,1320.0,
46710.0,for_sale,253000.0,4.0,3.0,0.43,1837635.0,Gurabo,Puerto Rico,778.0,3171.0,
62210.0,for_sale,128000.0,3.0,2.0,,932139.0,Toa Baja,Puerto Rico,949.0,2572.0,
109906.0,for_sale,130900.0,3.0,1.0,0.08,270467.0,Carolina,Puerto Rico,985.0,1776.0,
29830.0,for_sale,164000.0,7.0,6.0,0.06,1298074.0,Carolina,Puerto Rico,985.0,3000.0,
52707.0,for_sale,90000.0,3.0,2.0,,1750568.0,Carolina,Puerto Rico,987.0,700.0,
59274.0,for_sale,135000.0,2.0,2.0,,927401.0,Guaynabo,Puerto Rico,966.0,709.0,
40848.0,for_sale,260000.0,3.0,2.0,0.09,1855324.0,Gurabo,Puerto Rico,778.0,2100.0,
46475.0,for_sale,450000.0,12.0,9.0,0.18,1884179.0,Bayamon,Puerto Rico,959.0,850.0,
52707.0,for_sale,125000.0,1.0,1.0,,731477.0,San Juan,Puerto Rico,920.0,596.0,
103379.0,for_sale,191000.0,1.0,1.0,,1585272.0,San Juan,Puerto Rico,907.0,664.0,
52707.0,for_sale,325000.0,,1.0,,1307720.0,San Juan,Puerto Rico,926.0,557.0,
52707.0,for_sale,1200000.0,2.0,3.0,,729314.0,San Juan,Puerto Rico,912.0,1600.0,
103378.0,for_sale,410000.0,1.0,1.0,0.07,1985065.0,San Juan,Puerto Rico,995.0,4180.0,
52707.0,for_sale,73500.0,4.0,2.0,0.42,1636944.0,Maunabo,Puerto Rico,707.0,1289.0,
7922.0,for_sale,175000.0,3.0,2.0,882.0,1320746.0,Maunabo,Puerto Rico,707.0,1159.0,
109906.0,for_sale,155000.0,3.0,2.0,,566139.0,Maunabo,Puerto Rico,707.0,1159.0,
109906.0,for_sale,150000.0,3.0,2.0,,30129.0,Maunabo,Puerto Rico,707.0,1098.0,
52707.0,for_sale,110000.0,3.0,2.0,0.29,1902893.0,Maunabo,Puerto Rico,707.0,1068.0,
7922.0,for_sale,200000.0,3.0,2.0,13.47,1320745.0,Maunabo,Puerto Rico,707.0,1159.0,
72457.0,for_sale,99900.0,2.0,1.0,0.41,1850834.0,Maunabo,Puerto Rico,707.0,650.0,
3763.0,for_sale,210000.0,4.0,2.0,0.09,831481.0,Maunabo,Puerto Rico,707.0,1800.0,
12434.0,for_sale,385000.0,4.0,3.0,0.29,1958736.0,Maunabo,Puerto Rico,707.0,2300.0,
72457.0,for_sale,149900.0,,,4.9,1850820.0,Maunabo,Puerto Rico,707.0,,
52707.0,for_sale,63000.0,4.0,2.0,0.05,1548053.0,Humacao,Puerto Rico,791.0,1443.0,
3633.0,for_sale,86000.0,3.0,3.0,0.42,1781616.0,San Lorenzo,Puerto Rico,754.0,997.0,
74819.0,for_sale,67500.0,4.0,2.0,0.16,1900758.0,Humacao,Puerto Rico,791.0,1516.0,
62409.0,for_sale,56400.0,3.0,1.0,0.05,1854828.0,Yabucoa,Puerto Rico,767.0,900.0,
62409.0,for_sale,79000.0,3.0,2.0,0.07,1940220.0,Naguabo,Puerto Rico,718.0,890.0,
60831.0,for_sale,130000.0,3.0,2.0,282.71,1947691.0,San Lorenzo,Puerto Rico,754.0,1295.0,
59533.0,for_sale,122000.0,3.0,2.0,0.09,179676.0,Las Piedras,Puerto Rico,771.0,1170.0,
81909.0,for_sale,290000.0,4.0,3.0,0.78,1902792.0,Las Piedras,Puerto Rico,771.0,3500.0,
62409.0,for_sale,78000.0,3.0,1.0,0.06,1972577.0,Humacao,Puerto Rico,791.0,799.0,
40848.0,for_sale,85000.0,3.0,2.0,0.07,1898685.0,Yabucoa,Puerto Rico,767.0,849.0,
62409.0,for_sale,136000.0,3.0,2.0,0.17,1957559.0,Humacao,Puerto Rico,791.0,1044.0,
40848.0,for_sale,60000.0,3.0,1.0,0.07,249008.0,Humacao,Puerto Rico,741.0,841.0,
65672.0,for_sale,175000.0,3.0,2.0,0.5,821255.0,Humacao,Puerto Rico,791.0,1201.0,
12434.0,for_sale,325000.0,3.0,2.0,,415048.0,Humacao,Puerto Rico,791.0,2060.0,
12434.0,for_sale,879000.0,4.0,3.0,0.19,1842914.0,Humacao,Puerto Rico,791.0,2183.0,
12434.0,for_sale,575000.0,3.0,3.0,0.06,1312778.0,Humacao,Puerto Rico,791.0,2200.0,
82828.0,for_sale,769000.0,4.0,4.0,0.31,1838708.0,Caguas,Puerto Rico,726.0,3947.0,
60441.0,for_sale,350000.0,1.0,2.0,,907202.0,Humacao,Puerto Rico,791.0,1011.0,
61543.0,for_sale,640000.0,2.0,2.0,,1867550.0,Humacao,Puerto Rico,971.0,1141.0,
52707.0,for_sale,405000.0,3.0,2.0,,1471270.0,Humacao,Puerto Rico,791.0,1572.0,
12434.0,for_sale,635000.0,3.0,3.0,,1629118.0,Humacao,Puerto Rico,791.0,2127.0,
83071.0,for_sale,125000.0,,,0.46,1089234.0,Gurabo,Puerto Rico,778.0,,
60441.0,for_sale,350000.0,,,0.68,1758554.0,Humacao,Puerto Rico,791.0,,
52707.0,for_sale,43000.0,3.0,1.0,0.17,1856944.0,Arroyo,Puerto Rico,714.0,870.0,
52707.0,for_sale,63900.0,5.0,2.0,0.08,1277715.0,Arroyo,Puerto Rico,714.0,1393.0,
87549.0,for_sale,66500.0,3.0,1.0,0.08,1898710.0,Arroyo,Puerto Rico,714.0,900.0,
59533.0,for_sale,59100.0,4.0,1.0,0.09,1940668.0,Arroyo,Puerto Rico,714.0,900.0,
52707.0,for_sale,110000.0,3.0,2.0,0.04,268634.0,Bayamon,Puerto Rico,956.0,1156.0,
29940.0,for_sale,149000.0,3.0,1.0,0.1,2000731.0,Bayamon,Puerto Rico,956.0,1000.0,
50739.0,for_sale,149900.0,3.0,1.0,0.08,892421.0,Toa Alta,Puerto Rico,953.0,900.0,
8263.0,for_sale,499999.0,3.0,3.0,0.09,1850787.0,Ponce,Puerto Rico,715.0,4300.0,
5254.0,for_sale,37000.0,,,0.08,1946166.0,Ponce,Puerto Rico,715.0,,
52707.0,for_sale,49900.0,3.0,1.0,0.09,1837499.0,Salinas,Puerto Rico,751.0,870.0,
52707.0,for_sale,405000.0,,,18.82,1902883.0,Santa Isabel,Puerto Rico,757.0,,
52707.0,for_sale,405000.0,,,18.82,1902882.0,Santa Isabel,Puerto Rico,757.0,,
16842.0,for_sale,126300.0,3.0,2.0,0.05,1158321.0,Ponce,Puerto Rico,716.0,860.0,
52707.0,for_sale,150000.0,5.0,3.0,0.32,727642.0,Naguabo,Puerto Rico,716.0,1604.0,
26765.0,for_sale,859000.0,4.0,3.0,,273034.0,Ponce,Puerto Rico,716.0,3611.0,
88444.0,for_sale,225000.0,,,0.81,1878694.0,Ponce,Puerto Rico,716.0,,
62066.0,for_sale,150000.0,2.0,2.0,102.07,1550875.0,Ponce,Puerto Rico,717.0,,
72216.0,for_sale,250000.0,3.0,3.0,,955844.0,Ponce,Puerto Rico,717.0,,
72216.0,for_sale,875000.0,8.0,10.0,0.14,1783633.0,Ponce,Puerto Rico,717.0,6154.0,
8263.0,for_sale,168000.0,3.0,1.0,0.01,1473563.0,Ponce,Puerto Rico,717.0,822.0,
62066.0,for_sale,220000.0,3.0,3.0,2.89,1855776.0,Ponce,Puerto Rico,717.0,2400.0,
5254.0,for_sale,89000.0,,,6.0,1323626.0,Ponce,Puerto Rico,717.0,,
8263.0,for_sale,750000.0,,,1.81,1941336.0,Ponce,Puerto Rico,717.0,,
72216.0,for_sale,190000.0,,,0.86,6715.0,Ponce,Puerto Rico,717.0,,
52707.0,for_sale,70000.0,3.0,1.0,0.06,1916096.0,Naguabo,Puerto Rico,718.0,2723.0,
40848.0,for_sale,75000.0,10.0,5.0,0.12,1549042.0,Naguabo,Puerto Rico,718.0,1582.0,
40848.0,for_sale,51700.0,2.0,1.0,0.13,1136548.0,Naguabo,Puerto Rico,718.0,741.0,
52707.0,for_sale,135450.0,3.0,2.0,1.03,1902749.0,Naguabo,Puerto Rico,718.0,1977.0,
11010.0,for_sale,40000.0,3.0,2.0,0.06,1311684.0,Naguabo,Puerto Rico,718.0,1019.0,
23780.0,for_sale,385000.0,3.0,2.0,1.09,1809265.0,Naguabo,Puerto Rico,718.0,2229.0,
105192.0,for_sale,499950.0,4.0,2.0,0.25,1854930.0,Naguabo,Puerto Rico,718.0,3600.0,
105192.0,for_sale,499000.0,4.0,4.0,0.49,1940321.0,Naguabo,Puerto Rico,718.0,1631.0,
65672.0,for_sale,550000.0,3.0,2.0,0.52,1868709.0,Naguabo,Puerto Rico,718.0,2300.0,
52707.0,for_sale,300000.0,,,30.4,1856950.0,Naguabo,Puerto Rico,718.0,,
52707.0,for_sale,50000.0,,,0.17,6526.0,Naguabo,Puerto Rico,718.0,,
32511.0,for_sale,1500000.0,2.0,1.0,40.8,569149.0,Naguabo,Puerto Rico,718.0,900.0,
32511.0,for_sale,1600000.0,,,53.0,1856942.0,Naguabo,Puerto Rico,718.0,,
46470.0,for_sale,3000000.0,,,194.22,1916932.0,Naguabo,Puerto Rico,718.0,,
49909.0,for_sale,50000.0,3.0,2.0,0.46,484294.0,Naranjito,Puerto Rico,719.0,1318.0,
85121.0,for_sale,55000.0,2.0,1.0,0.97,404952.0,Naranjito,Puerto Rico,719.0,1500.0,
85121.0,for_sale,70000.0,2.0,1.0,0.23,1311260.0,Naranjito,Puerto Rico,719.0,620.0,
83881.0,for_sale,77000.0,2.0,1.0,,1840562.0,Toa Baja,Puerto Rico,949.0,900.0,
92147.0,for_sale,125000.0,4.0,2.0,0.03,355162.0,Toa Baja,Puerto Rico,949.0,1111.0,
52707.0,for_sale,280000.0,2.0,1.0,,1855447.0,San Juan,Puerto Rico,901.0,565.0,
52707.0,for_sale,3700000.0,3.0,2.0,,1668988.0,San Juan,Puerto Rico,907.0,2000.0,
52707.0,for_sale,636000.0,1.0,1.0,,952456.0,San Juan,Puerto Rico,901.0,1300.0,
29323.0,for_sale,3300000.0,2.0,2.0,,1446877.0,San Juan,Puerto Rico,911.0,1780.0,
74819.0,for_sale,71900.0,4.0,2.0,0.09,1902812.0,Trujillo Alto,Puerto Rico,976.0,2329.0,
59533.0,for_sale,50000.0,2.0,1.0,0.12,496523.0,Cidra,Puerto Rico,739.0,1000.0,
1205.0,for_sale,65000.0,3.0,3.0,0.07,1868589.0,Bayamón,Puerto Rico,959.0,1115.0,
52707.0,for_sale,53000.0,5.0,2.0,0.04,1875874.0,Guayama,Puerto Rico,784.0,1800.0,
61710.0,for_sale,85000.0,3.0,2.0,0.08,1875887.0,Bayamon,Puerto Rico,956.0,1050.0,
61710.0,for_sale,70000.0,3.0,1.0,,124798.0,Bayamon,Puerto Rico,956.0,835.0,
52707.0,for_sale,135000.0,4.0,3.0,0.1,1902766.0,Cidra,Puerto Rico,739.0,1750.0,
59533.0,for_sale,81700.0,4.0,2.0,0.08,1875893.0,Humacao,Puerto Rico,791.0,1000.0,
63454.0,for_sale,110000.0,3.0,2.0,0.0,1359861.0,Gurabo,Puerto Rico,778.0,1409.0,
40848.0,for_sale,72600.0,3.0,2.0,0.13,1556120.0,Patillas,Puerto Rico,723.0,1326.0,
31474.0,for_sale,73000.0,3.0,2.0,,36842.0,Caguas,Puerto Rico,725.0,1071.0,
59533.0,for_sale,340000.0,6.0,4.0,0.14,562881.0,Caguas,Puerto Rico,727.0,2499.0,
92147.0,for_sale,196000.0,3.0,2.0,,196154.0,San Juan,Puerto Rico,956.0,1163.0,
3606.0,for_sale,169000.0,3.0,2.0,,1557026.0,San Juan,Puerto Rico,918.0,1549.0,
109906.0,for_sale,182995.0,3.0,2.0,0.1,1957832.0,San Juan,Puerto Rico,926.0,1388.0,
3606.0,for_sale,335000.0,3.0,2.0,,6390.0,Guaynabo,Puerto Rico,969.0,1900.0,
52707.0,for_sale,165000.0,3.0,2.0,,1850786.0,Carolina,Puerto Rico,987.0,2168.0,
3633.0,for_sale,100000.0,2.0,2.0,,1935403.0,Trujillo Alto,Puerto Rico,976.0,939.0,
109906.0,for_sale,224995.0,4.0,3.0,0.32,35093.0,San Juan,Puerto Rico,926.0,2500.0,
61543.0,for_sale,500000.0,,,12.14,1902863.0,San Juan,Puerto Rico,926.0,,
52707.0,for_sale,165000.0,,,5.9,1913923.0,Cidra,Puerto Rico,739.0,,
52707.0,for_sale,90000.0,,,0.99,1837515.0,Bayamon,Puerto Rico,957.0,,
52707.0,for_sale,5500000.0,,,417.58,1382566.0,Guayama,Puerto Rico,784.0,,
81909.0,for_sale,750000.0,,,21.76,1902885.0,San Lorenzo,Puerto Rico,754.0,,
52707.0,for_sale,55500.0,,,2.35,1902808.0,Guaynabo,Puerto Rico,970.0,,
66902.0,for_sale,380000.0,,,78.66,1902753.0,Yabucoa,Puerto Rico,767.0,,2021-03-15
78414.0,for_sale,1356000.0,,,29.0,1961201.0,Salinas,Puerto Rico,751.0,,
92147.0,for_sale,163600.0,4.0,3.0,1.0,885374.0,Toa Alta,Puerto Rico,953.0,2396.0,
30807.0,for_sale,90800.0,3.0,1.0,0.07,1837617.0,Trujillo Alto,Puerto Rico,976.0,800.0,
103379.0,for_sale,73000.0,3.0,2.0,0.21,1320005.0,Toa Alta,Puerto Rico,953.0,1000.0,
52707.0,for_sale,175000.0,10.0,4.0,0.08,616486.0,San Juan,Puerto Rico,915.0,2905.0,
85081.0,for_sale,119000.0,4.0,2.0,0.09,1843432.0,Carolina,Puerto Rico,983.0,1072.0,
92147.0,for_sale,75100.0,3.0,2.0,,1884157.0,Toa Alta,Puerto Rico,953.0,1111.0,
92147.0,for_sale,82000.0,3.0,1.0,,38827.0,San Juan,Puerto Rico,969.0,,
52707.0,for_sale,47000.0,,,0.28,1966348.0,Yabucoa,Puerto Rico,767.0,,
52707.0,for_sale,210000.0,3.0,2.0,0.13,1902884.0,Santa Isabel,Puerto Rico,757.0,2198.0,
3763.0,for_sale,75000.0,3.0,1.0,,1873899.0,Salinas,Puerto Rico,751.0,700.0,
59533.0,for_sale,67000.0,3.0,2.0,0.57,595148.0,Guayama,Puerto Rico,784.0,1000.0,
40848.0,for_sale,95000.0,3.0,2.0,0.07,1446809.0,Guayama,Puerto Rico,784.0,1264.0,
52707.0,for_sale,300000.0,4.0,5.0,0.37,1856943.0,Yabucoa,Puerto Rico,767.0,4902.0,
31474.0,for_sale,81000.0,4.0,1.0,0.36,1856930.0,Bayamon,Puerto Rico,956.0,1071.0,
109906.0,for_sale,146995.0,4.0,3.0,0.36,1900767.0,Toa Alta,Puerto Rico,953.0,,
102845.0,for_sale,185000.0,3.0,2.0,,930330.0,Guaynabo,Puerto Rico,969.0,1436.0,
109906.0,for_sale,180000.0,3.0,3.0,,1840571.0,Guaynabo,Puerto Rico,969.0,2080.0,
52270.0,for_sale,67000.0,7.0,3.0,0.06,1879205.0,Caguas,Puerto Rico,725.0,1410.0,
18214.0,for_sale,185000.0,4.0,2.0,0.34,1850276.0,San Lorenzo,Puerto Rico,754.0,1100.0,
92147.0,for_sale,97000.0,3.0,1.0,0.06,1898733.0,Caguas,Puerto Rico,725.0,2447.0,
83881.0,for_sale,85800.0,3.0,1.0,0.12,1837666.0,Bayamon,Puerto Rico,957.0,810.0,
59533.0,for_sale,118000.0,3.0,2.0,0.09,1905559.0,Cidra,Puerto Rico,739.0,920.0,
3633.0,for_sale,93300.0,3.0,1.0,0.3,358960.0,San Juan,Puerto Rico,924.0,900.0,
83881.0,for_sale,79000.0,3.0,2.0,0.04,1837665.0,Bayamon,Puerto Rico,956.0,1039.0,
40848.0,for_sale,93500.0,6.0,5.0,0.14,541415.0,Juncos,Puerto Rico,777.0,2790.0,
59533.0,for_sale,83100.0,3.0,2.0,,6944.0,Caguas,Puerto Rico,725.0,1100.0,
59533.0,for_sale,98400.0,3.0,3.0,0.17,1659013.0,Cidra,Puerto Rico,739.0,14000.0,
59533.0,for_sale,145000.0,4.0,2.0,0.09,1665394.0,San Juan,Puerto Rico,926.0,1000.0,
59533.0,for_sale,148000.0,3.0,2.0,,196746.0,Guaynabo,Puerto Rico,969.0,1500.0,
109906.0,for_sale,250000.0,3.0,3.0,0.74,1902762.0,Juncos,Puerto Rico,777.0,2200.0,
102845.0,for_sale,2985000.0,7.0,6.0,0.54,1117580.0,Guaynabo,Puerto Rico,969.0,7920.0,
33009.0,for_sale,165000.0,6.0,3.0,0.09,1984068.0,Bayamón,Puerto Rico,959.0,1764.0,
52707.0,for_sale,25000.0,,,0.12,1857730.0,Guayama,Puerto Rico,784.0,,
102845.0,for_sale,1350000.0,5.0,5.0,0.25,1652951.0,Guaynabo,Puerto Rico,969.0,4120.0,
52707.0,for_sale,357000.0,,,35.11,1902758.0,Salinas,Puerto Rico,751.0,,
52707.0,for_sale,269000.0,,,5.16,1966322.0,Cayey,Puerto Rico,736.0,,
52707.0,for_sale,90000.0,,,0.25,1837620.0,Cayey,Puerto Rico,736.0,,
12434.0,for_sale,585000.0,,,2.05,1854724.0,Toa Alta,Puerto Rico,953.0,,
52707.0,for_sale,198000.0,,,0.75,1902780.0,Guaynabo,Puerto Rico,969.0,,
12434.0,for_sale,2850000.0,,,150.0,3752.0,Gurabo,Puerto Rico,778.0,,
92147.0,for_sale,118800.0,3.0,2.0,0.27,248870.0,Bayamon,Puerto Rico,959.0,1390.0,
92147.0,for_sale,127600.0,6.0,4.0,0.25,1708890.0,Bayamon,Puerto Rico,961.0,2705.0,
83881.0,for_sale,110000.0,3.0,2.0,0.15,1946312.0,Bayamon,Puerto Rico,957.0,1197.0,
59533.0,for_sale,85000.0,7.0,3.0,0.09,387614.0,Caguas,Puerto Rico,925.0,2087.0,
82387.0,for_sale,65000.0,2.0,1.0,,1710287.0,Bayamon,Puerto Rico,956.0,699.0,
52707.0,for_sale,210000.0,7.0,4.0,0.12,142796.0,Cayey,Puerto Rico,736.0,3800.0,
103379.0,for_sale,319900.0,4.0,3.0,0.16,1900771.0,Guaynabo,Puerto Rico,969.0,2308.0,
109906.0,for_sale,150000.0,3.0,2.0,,1840570.0,Guaynabo,Puerto Rico,969.0,1285.0,
52707.0,for_sale,65000.0,,,3.88,1902737.0,Cayey,Puerto Rico,736.0,,
52707.0,for_sale,265000.0,3.0,2.0,0.11,1875878.0,Guaynabo,Puerto Rico,969.0,1896.0,
52707.0,for_sale,117500.0,3.0,2.0,,1384991.0,Bayamon,Puerto Rico,957.0,1300.0,
52707.0,for_sale,50000.0,,,0.32,1913922.0,Caguas,Puerto Rico,725.0,,
11394.0,for_sale,89000.0,3.0,1.0,,1877128.0,Caguas,Puerto Rico,725.0,907.0,
92147.0,for_sale,110100.0,3.0,2.0,0.06,917992.0,Toa Alta,Puerto Rico,,1126.0,
52707.0,for_sale,550000.0,5.0,5.0,0.13,270767.0,Guaynabo,Puerto Rico,969.0,3240.0,
78414.0,for_sale,135000.0,3.0,2.0,,560780.0,Bayamon,Puerto Rico,961.0,1453.0,
52707.0,for_sale,110000.0,2.0,1.0,0.07,1898698.0,Caguas,Puerto Rico,725.0,953.0,
52707.0,for_sale,302400.0,7.0,5.0,0.5,389073.0,Caguas,Puerto Rico,725.0,3312.0,
83071.0,for_sale,210000.0,4.0,3.0,,7025.0,Guaynabo,Puerto Rico,969.0,1660.0,
100431.0,for_sale,135000.0,3.0,2.0,,1612126.0,Bayamon,Puerto Rico,956.0,1224.0,
109906.0,for_sale,127000.0,3.0,2.0,0.13,1921831.0,Bayamon,Puerto Rico,956.0,1300.0,
52707.0,for_sale,18900.0,,,0.58,1916028.0,Caguas,Puerto Rico,725.0,,
40848.0,for_sale,142500.0,3.0,1.0,0.09,1902797.0,Caguas,Puerto Rico,725.0,920.0,
64069.0,for_sale,115000.0,3.0,2.0,,1945876.0,Guaynabo,Puerto Rico,969.0,952.0,
61543.0,for_sale,1750000.0,6.0,3.0,0.25,1516764.0,San Juan,Puerto Rico,926.0,5700.0,
52707.0,for_sale,498000.0,,,6.02,1868644.0,San Juan,Puerto Rico,926.0,,
52707.0,for_sale,60000.0,,,0.28,1913917.0,Caguas,Puerto Rico,727.0,,
52707.0,for_sale,90000.0,,,3.22,1966336.0,San Lorenzo,Puerto Rico,754.0,,
52707.0,for_sale,900000.0,5.0,2.0,0.97,1950721.0,San Juan,Puerto Rico,926.0,3500.0,
66902.0,for_sale,325000.0,,,0.73,1902734.0,San Juan,Puerto Rico,926.0,,
46475.0,for_sale,85000.0,,,0.8,9320.0,Guaynabo,Puerto Rico,971.0,,
52707.0,for_sale,645000.0,,,41.71,1856946.0,Gurabo,Puerto Rico,778.0,,
103378.0,for_sale,250000.0,,,31.16,1850801.0,Cayey,Puerto Rico,737.0,,
52707.0,for_sale,950000.0,,,74.84,1856940.0,Gurabo,Puerto Rico,778.0,,
52707.0,for_sale,140000.0,,,0.31,1856939.0,Guaynabo,Puerto Rico,971.0,,
52707.0,for_sale,3400000.0,,,4.97,1870151.0,Caguas,Puerto Rico,726.0,,
40848.0,for_sale,66000.0,3.0,2.0,0.3,1913910.0,Caguas,Puerto Rico,725.0,1777.0,
3633.0,for_sale,75100.0,3.0,2.0,0.67,1916053.0,Yabucoa,Puerto Rico,767.0,857.0,
3633.0,for_sale,75000.0,3.0,1.0,0.8,1140396.0,Guayama,Puerto Rico,784.0,952.0,
59533.0,for_sale,105000.0,4.0,4.0,0.09,1801664.0,Caguas,Puerto Rico,725.0,1280.0,
3633.0,for_sale,76000.0,3.0,2.0,0.97,436055.0,Gurabo,Puerto Rico,778.0,906.0,
59533.0,for_sale,67000.0,3.0,1.0,0.1,1842742.0,Guayama,Puerto Rico,784.0,800.0,
52707.0,for_sale,195000.0,6.0,3.0,0.22,1855318.0,Bayamon,Puerto Rico,956.0,1240.0,
52707.0,for_sale,295000.0,3.0,5.0,0.39,1598289.0,Bayamon,Puerto Rico,959.0,2608.0,
52707.0,for_sale,220000.0,11.0,5.0,1.34,1902862.0,Cayey,Puerto Rico,736.0,2100.0,
52707.0,for_sale,49000.0,3.0,2.0,0.13,1312997.0,Patillas,Puerto Rico,723.0,900.0,
86129.0,for_sale,83500.0,4.0,2.0,0.08,1875742.0,Bayamon,Puerto Rico,956.0,1822.0,
52707.0,for_sale,149000.0,8.0,5.0,0.08,1928415.0,Bayamon,Puerto Rico,956.0,2364.0,
59533.0,for_sale,149000.0,3.0,2.0,0.1,1308439.0,Cayey,Puerto Rico,736.0,1450.0,
46667.0,for_sale,285000.0,4.0,2.0,0.48,1837544.0,Guaynabo,Puerto Rico,965.0,1700.0,
3633.0,for_sale,120600.0,3.0,2.0,,151122.0,Guaynabo,Puerto Rico,969.0,1102.0,
52707.0,for_sale,495000.0,5.0,3.0,0.37,1902810.0,Bayamón,Puerto Rico,957.0,3154.0,
59533.0,for_sale,190000.0,3.0,3.0,0.1,1854859.0,Cayey,Puerto Rico,736.0,1700.0,
49569.0,for_sale,175000.0,4.0,2.0,0.08,388122.0,Bayamon,Puerto Rico,959.0,1480.0,
3633.0,for_sale,104200.0,4.0,2.0,0.09,1307759.0,Bayamon,Puerto Rico,956.0,1254.0,
52270.0,for_sale,105100.0,3.0,2.0,,528552.0,Toa Alta,Puerto Rico,953.0,1318.0,
3633.0,for_sale,110100.0,3.0,2.0,0.29,13011.0,Caguas,Puerto Rico,725.0,1152.0,
3633.0,for_sale,106000.0,4.0,2.0,0.08,1875875.0,Guayama,Puerto Rico,784.0,1050.0,
60444.0,for_sale,125000.0,6.0,3.0,0.08,913413.0,Bayamon,Puerto Rico,956.0,1625.0,
52270.0,for_sale,78000.0,3.0,1.0,,6383.0,Caguas,Puerto Rico,727.0,892.0,
3606.0,for_sale,1800000.0,5.0,3.0,0.5,1854914.0,Guaynabo,Puerto Rico,966.0,5600.0,
52707.0,for_sale,1500000.0,5.0,4.0,0.89,1856936.0,Cayey,Puerto Rico,736.0,6000.0,
52707.0,for_sale,28500.0,,,0.1,1716865.0,Guayama,Puerto Rico,784.0,,
18214.0,for_sale,89000.0,3.0,1.0,,916624.0,San Juan,Puerto Rico,926.0,850.0,
46667.0,for_sale,410000.0,4.0,3.0,0.12,1868713.0,Guaynabo,Puerto Rico,966.0,1700.0,
52707.0,for_sale,1300000.0,,,15.64,1902795.0,Cayey,Puerto Rico,736.0,,
52707.0,for_sale,110000.0,,,0.67,1668921.0,Guaynabo,Puerto Rico,969.0,,
52707.0,for_sale,50000.0,,,0.26,1946310.0,Cidra,Puerto Rico,739.0,,
52707.0,for_sale,300000.0,,,8.9,1902826.0,San Juan,Puerto Rico,928.0,,
52707.0,for_sale,83000.0,,,0.97,1880724.0,Cayey,Puerto Rico,737.0,,
37634.0,for_sale,120000.0,,,1.33,1121964.0,Guaynabo,Puerto Rico,971.0,,
44904.0,for_sale,100000.0,,,1.32,199789.0,Bayamon,Puerto Rico,961.0,,
92147.0,for_sale,58000.0,2.0,2.0,,1984742.0,San Juan,Puerto Rico,907.0,819.0,
3633.0,for_sale,97000.0,3.0,2.0,0.21,1900799.0,Juncos,Puerto Rico,777.0,802.0,
52707.0,for_sale,90000.0,3.0,1.0,0.05,1868674.0,Catano,Puerto Rico,962.0,800.0,
109906.0,for_sale,135000.0,6.0,3.0,0.06,210906.0,San Juan,Puerto Rico,920.0,3466.0,
66902.0,for_sale,125000.0,2.0,2.0,,419027.0,San Juan,Puerto Rico,917.0,921.0,
1205.0,for_sale,475200.0,4.0,2.0,,1563795.0,San Juan,Puerto Rico,907.0,2834.0,
77432.0,for_sale,6750000.0,,,0.19,621709.0,San Juan,Puerto Rico,911.0,,
52707.0,for_sale,85000.0,3.0,2.0,,1927730.0,Trujillo Alto,Puerto Rico,976.0,992.0,
52270.0,for_sale,55000.0,2.0,1.0,,938966.0,San Juan,Puerto Rico,921.0,700.0,
83881.0,for_sale,56700.0,2.0,1.0,0.05,1900772.0,Catano,Puerto Rico,962.0,1025.0,
59533.0,for_sale,120000.0,3.0,2.0,0.09,1666732.0,Juncos,Puerto Rico,777.0,1160.0,
52707.0,for_sale,139000.0,7.0,5.0,0.09,1805560.0,San Juan,Puerto Rico,924.0,2321.0,
52270.0,for_sale,139000.0,3.0,2.0,,1151319.0,Carolina,Puerto Rico,983.0,1454.0,
52270.0,for_sale,127000.0,3.0,2.0,0.1,709160.0,Trujillo Alto,Puerto Rico,976.0,1050.0,
28154.0,for_sale,675000.0,3.0,1.0,,1417551.0,Old San Juan,Puerto Rico,926.0,2037.0,
103379.0,for_sale,106100.0,3.0,1.0,0.12,1928589.0,Toa Baja,Puerto Rico,949.0,1000.0,
52707.0,for_sale,105000.0,2.0,1.0,,607461.0,San Juan,Puerto Rico,925.0,807.0,
83881.0,for_sale,73000.0,3.0,1.0,0.05,388120.0,Catano,Puerto Rico,962.0,872.0,
32511.0,for_sale,1820000.0,6.0,4.0,0.12,637662.0,San Juan,Puerto Rico,911.0,2295.0,
46667.0,for_sale,125000.0,3.0,1.0,,46294.0,San Juan,Puerto Rico,918.0,1106.0,
52270.0,for_sale,98500.0,3.0,2.0,,1733264.0,Trujillo Alto,Puerto Rico,967.0,1200.0,
